lat,lon,Address,Station_Name,Fuel Type
34.016665,-118.278951,312 W 37th St,312 W 37th St,ELEC
47.474427,-122.233381,620 Naches Ave SW,BLACKRIVER BLACKRIVER #3,ELEC
33.658678,-84.42534,1021 N Outer Loop Rd,DELTA AIR LINES TRAINING CNTR 4,ELEC
39.959948,-83.055458,Sullivant Trace Trail,DC SOLAR XSC1722GC183746,ELEC
34.039088,-84.30613,7895 North Point Pkwy,PARKING LOT1 ALOFT GW,ELEC
34.059452,-117.201618,1270 W Park Ave,City of Redlands,LNG
36.824393,-107.997055,2 N Ash St,CITY HALL #1 EV STATION 01,ELEC
40.304172,-76.838063,2800 Valley Rd,COMCAST HARRISBURG 2,ELEC
33.806189,-118.158713,2600 Temple Ave,TruStar Energy - City of Long Beach,CNG
33.67871,-117.75512,14736 Sand Canyon Ave,Clean Energy - Orange County Transportation Authority - Irvine,CNG
33.658015,-84.421226,980 Virginia ave,DELTA AIR LINES OC3 CHARGER 2,ELEC
36.388179,-80.718715,510 S Main St,SYEMC HQ,ELEC
47.746624,-122.636916,20148 10th Ave. NE,CHARGEPOINT CENTRAL MARKET,ELEC
33.862442,-117.993016,6762 Stanton Ave,EDCO Disposal - Buena Park,CNG
32.736444,-117.05516,6670 Federal Blvd,EDCO Disposal - Lemon Grove,CNG
40.377958,-105.519686,335 W Elkhorn Ave,ESTES PARKING TOWN HALL LOT 1,ELEC
40.044788,-76.307734,424 North Queen Street,LPA N QUEEN GARAGE,ELEC
35.511096,-80.847662,Ingersoll-Rand Rd,BUILDINGB1 EV STATION 03,ELEC
35.511692,-80.851429,800 Beaty St,BUILDINGB1 EV STATION 04,ELEC
47.798901,-122.3025,21975 52nd Ave W,MTE EDMONDS SCHOOL,ELEC
27.433714,-82.42732,11525 E State Rd 70,THE GREEN @ LWR WINNDIXIE 2,ELEC
27.433643,-82.424651,11513 FL-70,THE GREEN @ LWR LA FITNESS 2,ELEC
36.899007,-76.207451,2200 Norview Ave,GARAGE C #1 GARAGE C LVL 2K,ELEC
36.899045,-76.207875,2200 Norview Ave,GARAGE C #1 GARAGE C LVL 2J,ELEC
39.748358,-104.992576,1734 Curtis Street,PUBLIC PARKING FLOOR 2 SPACE 9,ELEC
25.953362,-80.128856,3560 Mystic Pointe Dr,OBE POWER MYSTIC POINTE 1,ELEC
32.648858,-96.782923,8181 S Lancaster Rd,GAIN Clean Fuel - Independence Fuel Systems,CNG
35.966518,-83.991825,1820 3rd Creek Rd,Knoxville Utilities Board,CNG
33.791288,-84.233887,629 N Indian Creek Dr,GEORGIA STATE GSU CLARKSTON,ELEC
39.742932,-105.010465,1351 5th Street,AURARIA 5TH ST GARAGE4,ELEC
40.14733,-82.973858,8924 Lyra Dr,POINTE@POLARIS EV STATION 04,ELEC
45.692092,-111.033698,239 E Oak St,The Cannery,ELEC
33.726018,-84.377472,1035 Grant St SE,BEACON STATION 2,ELEC
36.899599,-76.206422,5 Airport Parking Dep Rd,GARAGE C #1 GARAGE A LVL 1C,ELEC
40.457673,-79.916393,192 Bakery Square Blvd,GOOGLE PIT-BAK-1-03,ELEC
36.899734,-76.206656,31 Airport Parking Dep Rd,GARAGE C #1 GARAGE A LVL 1B,ELEC
40.032839,-105.280947,3172 Broadway,BOULDER N BOULDER REC 1,ELEC
40.455787,-79.980377,47 27th St,THE HUB HUB LVL 2 RIGHT,ELEC
36.547698,-82.573355,635 Industry Dr,City of Kingsport - Fleet Maintenance,ELEC
36.522178,-82.528577,1213 Konnarock R,City of Kingsport - Water Sewer Department,ELEC
44.59331591690321,-69.61122448808288,92 Western Ave,Kennebec Valley Community College - Café Parking Lot,ELEC
39.290886,-76.600847,1123 E Baltimore St,Inter Sign National,ELEC
35.156931,-83.392158,1257 Georgia Rd,Ingles Market,ELEC
35.160381,-83.389547,1024 Georgia Rd,The Factory - Franklin,ELEC
35.5568,-82.577065,1 Antler Hill Rd,The Inn on Biltmore Estate,ELEC
35.554142,-82.582147,207 Dairy Rd,Village Hotel on Biltmore Estate,ELEC
38.596754,-120.679764,7350 Fairplay Rd,Element 79 Vineyards,ELEC
39.77709475591643,-75.49636645565033,800 Carr Rd,Bellevue State Park,ELEC
35.81083708954881,-95.67537049206544,811 S Haskell Blvd,LaFerry's Propane Co,LPG
36.161696,-95.829403,13003 E Admiral Pl,Timmons Oil Co Inc,LPG
41.819522,-72.867885,40 Albany Turnpike,HOFFMAN HONDA 1 SHOP 02,ELEC
42.36468,-71.256531,367 South St,BRANDEIS ATHLETICS LOT,ELEC
38.876125,-77.006426,99 M St SE,99M STATION 1,ELEC
44.877117,-93.186293,Snelling Lake Road,FT. SNELLING SP FT. SNELLING 2,ELEC
33.64049,-84.412414,1600 M H Jackson Service Rd,DELTA AIR LINES DOMESTIC CARGO1,ELEC
42.146235,-71.211305,50 Cricket Ln,AUDUBONEASTERLY STATION 1,ELEC
33.452585,-112.067804,400 N 5th St,APS CHQ 45 & 46,ELEC
39.762081,-86.15439,301 S Delaware St,City Way,ELEC
39.766081,-86.165964,401 W Maryland St,Indiana State Parking Garage,ELEC
40.020529,-105.2358,4990 Pearl Pkwy,UNICOPROPERTIES 4845 PEARL 2,ELEC
40.024741,-105.224737,2500 55th St,UNICOPROPERTIES 2500 55TH ST,ELEC
42.554358,-70.839994,Endicott Drive,ENDICOTT EC GARAGE FLR 3,ELEC
44.543703,-69.674709,420 Kennedy Memorial Drive,CM MOTORS CMMAG 1,ELEC
45.005577,-93.378769,2485 Rhode Island Ave N,THE LIBERTY STATION 1,ELEC
33.836567,-84.329045,1564 Northeast Expressway,NDHATLANTA MCKESSON 1,ELEC
42.07948,-88.074352,Kris Howard Dr,HARPER COLLEGE LOT 1,ELEC
34.235975,-77.947846,11 N 2nd St,CITY OF WILM MKT ST DECK,ELEC
41.452206,-96.485639,858 E 23rd Street,CITY OF FREMONT FREMONT MALL 1,ELEC
30.476801,-97.778643,13620 Ranch Rd 620,PALOMA RIDGE PALOMA1,ELEC
30.477983,-97.778114,13620 Ranch Rd 620 N,PALOMA RIDGE PALOMA BDG C #5,ELEC
34.7854,-86.9429,21282 Athens-Limestone Blvd.,FAIRFIELD INN - Tesla Supercharger,ELEC
32.6278,-85.4451,1627 Opelika Road,Auburn Mall - Tesla Supercharger,ELEC
33.5258,-86.8071,2221 Richard Arrington Junior Blvd.,Uptown Entertainment District - Tesla Supercharger,ELEC
31.856,-86.6358,219 Interstate Drive,Hampton Inn Greenville - Tesla Supercharger,ELEC
30.6716,-88.1186,3201 Airport Blvd,The Bel Air Mall - Tesla Supercharger,ELEC
33.6099,-85.7821,1105 Oxford Exchange Blvd,Oxford Exchange - Tesla Supercharger,ELEC
33.9338,-86.1916,905 Steele Station Road,Love's Travel Stop - Tesla Supercharger,ELEC
34.6614,-92.4103,11201 Bass Pro Parkway,Outlets of Little Rock - Tesla Supercharger,ELEC
33.443,-112.5569,416  S Watson Rd,Carl's Jr. - Sundance Towne Center - Tesla Supercharger,ELEC
32.8788,-111.6817,2453 E. Florence Blvd,Culver's - Tesla Supercharger,ELEC
35.1742,-111.6632,2650 South Beulah Blvd,Courtyard Marriott Flagstaff - Tesla Supercharger,ELEC
34.923,-110.1456,2096 Navajo Blvd,Burger King Holbrook - Tesla Supercharger,ELEC
35.1913,-114.0656,789 W Beale St,Carl's Jr. Kingman - Tesla Supercharger,ELEC
34.3275,-112.1185,14925 Cordes Lakes Rd,Shell & Subway Travel Center - Tesla Supercharger,ELEC
36.9249,-111.468,600 Clubhouse Drive,Courtyard Page at Lake Powell - Tesla Supercharger,ELEC
33.5118,-112.0268,2502 East Camelback Road,Biltmore Fashion Park - Tesla Supercharger,ELEC
33.6671,-112.1209,2805 Agua Fria Fwy,Deer Valley Town Center - Tesla Supercharger,ELEC
33.6608,-114.2418,1451 West Main Street,Carl's Jr. - Quartzsite - Tesla Supercharger,ELEC
33.6235,-111.923,15059 N. Scottsdale Rd,Scottsdale Quarter - Tesla Supercharger,ELEC
32.3256,-110.931,2905 East Skyline Drive,La Encantada - Tesla Supercharger,ELEC
32.084,-110.8034,9255 S Rita Rd,Shell Gas Station and Convenience Store - Tesla Supercharger,ELEC
32.2701,-109.846,1251 Virginia Avenue,Holiday Inn Express - Tesla Supercharger,ELEC
32.7267,-114.6191,310  North Madison Avenue,Hilton Garden Inn/ Pivot Point Conference Center - Tesla Supercharger,ELEC
35.4866,-120.6664,6950 El Camino Real,Rabobank - Tesla Supercharger,ELEC
35.2627,-116.0807,71808 Baker Blvd,Baker Shell - Tesla Supercharger,ELEC
35.3546,-119.3316,29541 Stockdale Hwy,Easy Trip Food Store - Tesla Supercharger,ELEC
34.8491,-117.0855,2812 Lenwood Rd.,Ayres Hotel Barstow - Tesla Supercharger,ELEC
34.6146,-120.1884,555 McMurray Rd,Santa Ynez Valley Marriott - Tesla Supercharger,ELEC
34.1849,-118.3117,495 North Third Street,Burbank Town Center - Tesla Supercharger,ELEC
35.4001,-119.3978,20673 Tracy Ave.,Starbucks - Tesla Supercharger,ELEC
33.9313,-116.8201,48400 Seminole Drive,Desert Hills Premium Outlets - Tesla Supercharger,ELEC
36.2541,-120.2379,24505 W Dorris Ave,Harris Ranch Inn and Restaurant - Tesla Supercharger,ELEC
37.9702,-122.0586,2001 Diamond Blvd.,The Veranda - Tesla Supercharger,ELEC
39.9265,-122.1984,950 Hwy 99 W,Rabobank Corning - Tesla Supercharger,ELEC
41.7524,-124.1944,1000 Front Street,Crescent City Downtown Parking - Tesla Supercharger,ELEC
33.9868,-118.3902,6000 Sepulveda Blvd.,Westfield Culver City - Tesla Supercharger,ELEC
37.3244,-122.009,19500 Vallco Parkway,Main Street Cupertino - Tesla Supercharger,ELEC
33.9345,-118.1212,251 Stonewood Street,Stonewood Center - Tesla Supercharger,ELEC
33.9534,-118.1129,9500 Lakewood Boulevard,The Commons at Gallatin Road - Tesla Supercharger,ELEC
37.7032,-121.9253,6701 Amador Plaza Road,Tesla Service Center Dublin - Tesla Supercharger,ELEC
37.4596,-122.1377,1771 East Bayshore Road,Gateway 101 - Tesla Supercharger,ELEC
32.7608,-115.5325,3551 S Dogwood Rd,Imperial Valley Mall - Tesla Supercharger,ELEC
40.7789,-124.1884,3300 Broadway St.,Bayshore Mall - Tesla Supercharger,ELEC
38.2618,-122.0524,1350 Travis Blvd.,Solano Town Center Mall - Tesla Supercharger,ELEC
37.4738,-119.6359,1122 Highway 41,Tenaya Lodge - Tesla Supercharger,ELEC
38.6423,-121.1881,220 Iron Point Rd.,Folsom Premium Outlets - Tesla Supercharger,ELEC
38.6472,-121.1183,220 Palladio Parkway,Palladio at Broadstone - Tesla Supercharger,ELEC
33.7028,-117.9343,17940 Newhope Street,PetSmart/Souplantation - Tesla Supercharger,ELEC
37.5443,-121.984,39201 Fremont Blvd.,Target - Tesla Supercharger,ELEC
37.4927,-121.9446,45500 Kato Rd,Tesla Fremont Delivery - Tesla Supercharger,ELEC
36.8355,-119.9106,6623 N Riverside Dr,Marketplace at El Paseo - Tesla Supercharger,ELEC
37.0245,-121.5654,Leavesley Rd,Gilroy Premium Outlets - Tesla Supercharger,ELEC
34.1451,-118.2572,899 Americana Way,The Americana at Brand - Tesla Supercharger,ELEC
37.8387,-120.232,11875 Ponderosa Lane,County Parking Lot - Tesla Supercharger,ELEC
33.9211,-118.3301,3203 Jack Northrop Ave,Tesla Motors Design Studio - Tesla Supercharger,ELEC
36.9899,-121.3804,10021 Pacheco Pass Hwy,Casa de Fruta - Tesla Supercharger,ELEC
33.7413,-116.215,42100 Jackson Street,Indio Towne Center - Tesla Supercharger,ELEC
35.6465,-117.8126,1353 Brown Road,Inyokern Market - Tesla Supercharger,ELEC
35.9873,-119.9618,27675 Bernard Drive,Bernard Drive - Tesla Supercharger,ELEC
33.6986,-117.3487,17600 Collier Avenue,Outlets at Lake Elsinore - Tesla Supercharger,ELEC
34.9874,-118.9463,5602 Dennis McCarthy Drive,Petro Shopping Center - Tesla Supercharger,ELEC
36.6006,-118.0619,701 S Main St,Lone Pine Film History Museum - Tesla Supercharger,ELEC
37.6445,-118.9655,1475 Tavern Road,Mammoth Lakes - Park & Ride - Tesla Supercharger,ELEC
37.7826,-121.2287,960 Perimeter Dr,The Promenade Shops at Orchard Valley - Tesla Supercharger,ELEC
35.0686,-118.1746,16940 California 14,Anthony's Grill - Tesla Supercharger,ELEC
36.5857,-121.8987,1410 Del Monte Center,Del Monte Shopping Center - Tesla Supercharger,ELEC
41.3103,-122.3159,134 Morgan Way,Mt Shasta Shopping Center - Tesla Supercharger,ELEC
41.3102,-122.3173,111 Morgan Way,Best Western Plus Treehouse Mt. Shasta - Tesla Supercharger,ELEC
37.4153,-122.0766,1401 N. Shoreline Blvd.,Computer History Museum - Tesla Supercharger,ELEC
38.2356,-122.2639,221 Devlin Rd,Allied Clean Fuels - Tesla Supercharger,ELEC
34.8508,-114.6243,2451 Needles HWY,Westside Shell - Tesla Supercharger,ELEC
34.2381,-119.1781,2751 Park View Ct,The Collection at RiverPark - Tesla Supercharger,ELEC
38.2427,-122.625,401 Kennilworth Drive,East Washington Place Shopping Center - Tesla Supercharger,ELEC
34.1136,-117.5294,12642 Cultural Center Dr.,Victoria Gardens - Tesla Supercharger,ELEC
33.8942,-118.3674,2410 Marine Avenue,Hilton Garden Inn Redondo Beach - Tesla Supercharger,ELEC
33.9815,-117.3761,3370 9th St,Mission Square Parking Garage - Tesla Supercharger,ELEC
38.8009,-121.2105,4361 Granite Drive,Tesla Service Center Rocklin - Tesla Supercharger,ELEC
38.7712,-121.2661,1151 Galleria Blvd,Westfield Galleria at Roseville - Tesla Supercharger,ELEC
38.6378,-121.4972,3668 N. Freeway Blvd.,Promenade at Sacramento Gateway - Tesla Supercharger,ELEC
36.7156,-121.654,1606 North Main Street,Harden Ranch Plaza - Tesla Supercharger,ELEC
34.0841,-117.2994,500 Inland Center Drive,Inland Center - Tesla Supercharger,ELEC
37.503,-122.2454,1127 Industrial Road,San Carlos Marketplace - Tesla Supercharger,ELEC
33.4368,-117.6269,101 West Avenida Vista Hermosa,Outlets at San Clemente - Tesla Supercharger,ELEC
32.9022,-117.1937,10155 Pacific Heights Blvd,Qualcomm Incorporated - Tesla Supercharger,ELEC
32.7192,-117.1595,1350 6th Avenue,6th & A Parking Garage - Tesla Supercharger,ELEC
33.4985,-117.6631,31971  Camino Capistrano,Union Bank - Tesla Supercharger,ELEC
35.2651,-120.6762,100 Madonna Road,Madonna Inn - Tesla Supercharger,ELEC
37.5447,-122.2901,1200 Park Place,Park Place - Tesla Supercharger,ELEC
37.5584,-122.2843,2220 Bridgepointe Pkwy,Target - Tesla Supercharger,ELEC
33.7759,-117.872,2800 N. Main Street,Mainplace Mall - Tesla Supercharger,ELEC
36.617,-121.844,1901 Del Monte Boulevard,Tesla Service Center - Tesla Supercharger,ELEC
37.3734,-122.0329,298 W. McKinley Ave.,Target - Tesla Supercharger,ELEC
33.5242,-117.1526,40820 Winchester Rd.,The Promenade in Temecula - Tesla Supercharger,ELEC
39.3219,-120.1621,11209 Brockway Road,The Rock - Tesla Supercharger,ELEC
39.3274,-120.2074,11290 Donner Pass Rd,Gateway at Donner Pass - Tesla Supercharger,ELEC
34.1205,-116.051,73829 Baseline Road,Tortoise Rock Casino - Tesla Supercharger,ELEC
39.1481,-123.2086,250 W Clay St.,City of Ukiah Municipal Parking Lot E - Tesla Supercharger,ELEC
38.3666,-121.9581,321 Nut Tree Road,Vacaville Premium Outlets - Tesla Supercharger,ELEC
34.431,-118.5541,24061 Newhall Ranch Road Valencia,Bridgeport Marketplace - Tesla Supercharger,ELEC
34.9073,-116.8355,36017 Calico Road,EddieWorld - Tesla Supercharger,ELEC
39.2048,-106.8585,38750 Highway 82,Inn at Aspen - Tesla Supercharger,ELEC
40.0203,-105.257,1710 29th Street,Twenty Ninth Street - Tesla Supercharger,ELEC
38.8376,-104.8249,215 North Cascade Avenue,Cascade Parking Garage - Tesla Supercharger,ELEC
39.7751,-104.7946,4310 Airport Way,Hampton Inn & Suites Denver/Airport-Gateway Park - Tesla Supercharger,ELEC
40.3838,-105.5198,333 Wonderview Avenue,The Stanley Hotel - Tesla Supercharger,ELEC
39.5527,-107.3402,125 Wulfsohn Road,Residence Inn Glenwood Springs - Tesla Supercharger,ELEC
39.269,-103.7086,2221 6th St.,Arby's - Tesla Supercharger,ELEC
39.5627,-104.8735,8401 Park Meadows Center Drive,Park Meadows - Tesla Supercharger,ELEC
40.4416,-104.9913,4705 Clydesdale Parkway,"Embassy Suites by Hilton Loveland Hotel, Spa & Conference Center - Tesla Supercharger",ELEC
39.6315,-106.0708,246-V  Rainbow Dr,Outlets At Silverthorne - Tesla Supercharger,ELEC
37.1342,-104.5194,9960 Santa Fe Trail,Trinidad Fuel Stop - Tesla Supercharger,ELEC
41.3794,-73.478,7 Backus Ave,Danbury Fair Mall - Tesla Supercharger,ELEC
41.0801,-73.4614,1 E Trail,Connecticut Welcome Center - Tesla Supercharger,ELEC
41.0673,-73.5049,1 West Ave.,Connecticut Welcome Center - Tesla Supercharger,ELEC
41.0406,-73.6734,2000 Merritt Parkway,Greenwich Southbound Travel Plaza - Tesla Supercharger,ELEC
41.0415,-73.6717,3000 Merritt Parkway,Greenwich Northbound Travel Plaza - Tesla Supercharger,ELEC
41.7665,-72.6741,777 Main Street,777 Main Street - Tesla Supercharger,ELEC
41.8045,-72.5623,1470 Pleasant Valley Road,The Plaza at Buckland Hills - Tesla Supercharger,ELEC
41.2381,-73.0361,1201 Boston Post Road,Connecticut Post Mall - Tesla Supercharger,ELEC
41.7227,-72.7597,1445 New Britain Ave.,Corbins Corner Shopping Center - Tesla Supercharger,ELEC
38.7443,-75.1533,17663 Dartmouth Drive,Wawa - Tesla Supercharger,ELEC
39.6635,-75.6902,I-95 Newark,Travel Plaza - Tesla Supercharger,ELEC
28.6651,-81.3814,355 East Altamonte Drive,Renaissance Centre - Tesla Supercharger,ELEC
25.9595,-80.143,19501 Biscayne Boulevard,Aventura Mall - Tesla Supercharger,ELEC
27.9407,-82.3235,2400 W Brandon Blvd,Regency Square - Tesla Supercharger,ELEC
26.4556,-80.1904,14851 Lyons Road,Delray Marketplace - Tesla Supercharger,ELEC
25.4566,-80.4743,33505 South Dixie Hwy,Sonny's BBQ - Tesla Supercharger,ELEC
26.6078,-81.8099,9355 Six Mile Cypress Parkway,Colonial Square - Tesla Supercharger,ELEC
26.4856,-81.7871,9903 Gulf Coast Main St.,Gulf Coast Town Center - Tesla Supercharger,ELEC
24.7261,-81.0479,9400 Overseas Hwy,Florida Keys Marathon Airport - Tesla Supercharger,ELEC
25.8139,-80.1946,90 NE 41st Street,Museum Garage - Tesla Supercharger,ELEC
26.1445,-81.7888,499 Bayfront Place,Bayfront - Tesla Supercharger,ELEC
29.141,-82.1939,4414 SW College Road,Market Street at Heath Brook - Tesla Supercharger,ELEC
28.4498,-81.4661,6500 West Sand Lake Road,Wawa - Tesla Supercharger,ELEC
27.8461,-82.6781,3101 Gandy Blvd.,Wawa - Tesla Supercharger,ELEC
26.1086,-80.2524,801 S. University Drive,The Fountains - Tesla Supercharger,ELEC
29.1086,-81.0346,5302 South Williamson Blvd,The Pavilion - Tesla Supercharger,ELEC
27.3129,-80.4067,1701 NW Peacock Blvd,Town Center at St. Lucie West - Tesla Supercharger,ELEC
27.3863,-82.4644,5903 Honore Ave,University Station - Tesla Supercharger,ELEC
29.9243,-81.416,2700 Florida 16,St. Augustine Premium Outlets - Tesla Supercharger,ELEC
30.5109,-84.2478,3528 Thomasville Rd,Village Commons Shopping Center - Tesla Supercharger,ELEC
27.9653,-82.402,2502 North 50th Street,Wawa - Tesla Supercharger,ELEC
28.5149,-81.5002,Mile Marker 263 Florida Turnpike,Turkey Lake Service Plaza - Tesla Supercharger,ELEC
28.037,-80.6642,206 Palm Bay Road,Hammock Landing - Tesla Supercharger,ELEC
33.9171,-83.453,1791 Oconee Connector,Epps Bridge Centre - Tesla Supercharger,ELEC
33.7938,-84.3971,1380 Atlantic Drive NW,Atlantic Station - Tesla Supercharger,ELEC
33.515,-82.0445,1069 Stevens Creek Road,Sheraton Augusta Hotel - Tesla Supercharger,ELEC
30.7907,-81.6636,1190 East Boone Avenue,Kingsland Welcome Center - Tesla Supercharger,ELEC
32.8335,-83.6258,450 Martin Luther King Jr Blvd,Macon-Bibb County Convention & Visitor's Bureau - Tesla Supercharger,ELEC
32.1359,-81.2129,400 Airways Avenue,Savannah/Hilton Head International Airport - Tesla Supercharger,ELEC
41.6804,-91.5915,1914 8th Street,Hy-Vee - Tesla Supercharger,ELEC
41.2209,-95.8356,3815 Metro Drive,Metro Crossing Shopping Center - Tesla Supercharger,ELEC
41.5759,-90.5135,4064 E 53rd St,Hy-Vee - Tesla Supercharger,ELEC
41.599,-93.8063,1725 Jordan Creek Parkway,Hy-Vee - Tesla Supercharger,ELEC
42.674,-93.4628,904 Cardinal Lane,Dows Junction - Tesla Supercharger,ELEC
42.4876,-90.6641,400 South Locust Street,Hy-Vee - Tesla Supercharger,ELEC
43.5923,-116.2794,1426 South Entertainment Ave.,Oxford Suites Boise - Tesla Supercharger,ELEC
47.7085,-116.7943,3458 N Fruitland Lane,Neider Retail - Tesla Supercharger,ELEC
43.4852,-112.0521,940 Pier View Drive,Snake River Landing - Tesla Supercharger,ELEC
42.8996,-112.4352,1399 Bench Road,The Clarion Inn - Tesla Supercharger,ELEC
42.5979,-114.4552,2015 Neilsen Point Place,Twin Falls Visitor Center - Tesla Supercharger,ELEC
41.8029,-88.3702,151 Hansen Blvd,Woodman's Markets - Tesla Supercharger,ELEC
41.7222,-88.0374,755 E. Boughton Road,Meijer - Tesla Supercharger,ELEC
40.1462,-88.2598,2401 North Prospect Avenue,Meijer - Tesla Supercharger,ELEC
42.2439,-88.9789,7200 Harrison Ave,CherryVale Mall - Tesla Supercharger,ELEC
41.8691,-87.64,1100 South Canal Street,The Maxwell - Tesla Supercharger,ELEC
41.8865,-87.6197,225 North Columbus Drive,The Aqua at Lakeshore East - Tesla Supercharger,ELEC
41.9376,-87.6447,3030 North Broadway,3030 North Broadway - Tesla Supercharger,ELEC
41.5852,-87.7211,4201 167th St.,Country Club Plaza - Tesla Supercharger,ELEC
39.1371,-88.5635,1200 N. Keller Drive,Jack Flash - Effingham - Tesla Supercharger,ELEC
42.0772,-87.8608,1200 Milwaukee Avenue,Abt Electronics - Tesla Supercharger,ELEC
38.3163,-88.9559,222 Potomac Blvd.,Holiday Inn Mt. Vernon - Tesla Supercharger,ELEC
41.3485,-89.1261,1651 Midtown Road,Hy-Vee - Tesla Supercharger,ELEC
42.0498,-87.995,1301 Meijer Drive,Meijer - Tesla Supercharger,ELEC
42.0089,-87.7634,5507 Touhy Avenue,Village Crossing - Tesla Supercharger,ELEC
39.7489,-89.6712,3801 S. MacArthur Blvd.,Legacy Pointe - Tesla Supercharger,ELEC
39.9719,-86.1526,1424 Carmel,Meijer - Tesla Supercharger,ELEC
41.699,-85.0003,3855  Indiana 127,"Ramada Angola, 6 Autumns Food & Spirits - Tesla Supercharger",ELEC
39.9576,-86.0161,9 Municipal Drive,Switch Parking Garage - Tesla Supercharger,ELEC
41.1385,-85.1634,6309 Lima Road,Meijer - Tesla Supercharger,ELEC
39.7022,-86.0796,5120 Victory Drive,La Quinta South Indianapolis - Tesla Supercharger,ELEC
40.4162,-86.8141,4901 State Rd. 26E,Lafayette - Tesla Supercharger,ELEC
41.4687,-87.3434,611 West Lincoln Highway,Meijer - Tesla Supercharger,ELEC
41.7173,-86.1886,6501 Grape Rd,University Park Mall - Tesla Supercharger,ELEC
39.4433,-87.3317,5600 E. New Margaret Dr.,Meijer - Tesla Supercharger,ELEC
39.3613,-101.0541,700 E Horton Ave.,Oasis Travel Plaza - Tesla Supercharger,ELEC
39.3263,-101.7251,2631 Enterprise Rd,Holiday Inn Express - Tesla Supercharger,ELEC
38.9005,-99.3191,4101 Vine St,Applebee's - Tesla Supercharger,ELEC
38.8773,-97.6187,755 W. Diamond Dr.,Holiday Inn Express - Tesla Supercharger,ELEC
39.0444,-95.7603,5930 SW Huntoon St,Arby's - Tesla Supercharger,ELEC
37.6088,-97.3331,4760 S. Broadway Street,Applebee's - Tesla Supercharger,ELEC
37.0734,-88.1248,62 Days Inn Dr.,The Hampton Inn Hotel - Tesla Supercharger,ELEC
38.018,-84.4207,2155 Paul Jones Way,Meijer Store #161 - Tesla Supercharger,ELEC
37.1492,-84.1139,140 Faith Assembly Church Road,Tourist Information Center - Tesla Supercharger,ELEC
38.212,-85.6732,2120 Gardiner Ln,Sullivan University - Tesla Supercharger,ELEC
31.3124,-92.4464,701 4th Street,Holiday Inn Alexandria Downtown - Tesla Supercharger,ELEC
30.4239,-91.1546,3535 Perkins Road,Acadian Village Shopping Center - Tesla Supercharger,ELEC
30.1991,-93.2488,1772 W Prien Lake Road,Prien Lake Shopping Center - Tesla Supercharger,ELEC
32.4965,-92.0551,4919 Pecanland Mall Drive,TownePlace Suites Monroe - Tesla Supercharger,ELEC
32.4786,-93.7544,1133 St. Vincent Ave.,Mall St. Vincent - Tesla Supercharger,ELEC
30.2666,-89.7602,1303 Town Center Pkwy,Fremaux Town Center - Tesla Supercharger,ELEC
42.2037,-71.8331,385 Southbridge St.,Auburn Mall - Tesla Supercharger,ELEC
42.3255,-71.0633,101 Allstate Road,South Bay Town Center - Tesla Supercharger,ELEC
